G02180,64.89492417,-163.9702757
G02270,62.15424287,-163.3726401
G02013,55.3644882,-161.9939681
G02050,60.92186518,-159.7677577
G02188,67.06219967,-159.7054125
G15007,22.04040798,-159.5939358
G02070,59.8030272,-158.2110423
G15003,21.46821644,-158.0035534
G15005,21.17055701,-156.9475059
G02060,58.74213464,-156.7011083
G15009,20.85953687,-156.5646814
G02164,58.64769905,-156.1780983
G15001,19.59826465,-155.51826
G02150,57.67183484,-153.7941195
G02185,69.30695912,-153.4411195
G02122,60.2620589,-151.5711384
G02290,65.50932306,-151.3900795
G02068,63.67343926,-150.0088168
G02170,62.31653002,-149.5702421
G02020,61.15000611,-149.1095523
G02090,64.80858244,-146.5625237
G02261,61.57080096,-144.4572802
G02240,63.87695032,-143.2069812
G02282,59.89292686,-140.366983
G02100,59.12345089,-135.5058996
G02230,59.56178278,-135.3373836
G02105,58.18965016,-135.3194711
G02220,57.23495416,-135.2995608
G02110,58.45942083,-134.1760404
G02195,56.82212634,-133.2562385
G02198,55.50813877,-132.6907311
G02275,56.33165328,-132.0077678
G02130,55.59773493,-130.9287831
G41015,42.45755635,-124.1567612
G41011,43.17197749,-124.0577428
G53009,48.04898161,-123.9316964
G06015,41.74290443,-123.8971307
G06023,40.69877671,-123.8734199
G41041,44.64174862,-123.8672571
G53027,47.15101184,-123.7726077
G41057,45.46272836,-123.7090206
G53049,46.55651393,-123.7014722
G41007,45.98666278,-123.6571241
G53031,47.74804499,-123.5995576
G41033,42.36547422,-123.5554266
G41003,44.49181215,-123.4294897
G53069,46.29770653,-123.4265414
G41053,44.90344739,-123.4135449
G06045,39.44032826,-123.3913119
G41071,45.23251053,-123.3079045
G53045,47.35132864,-123.1990188
G41019,43.27909999,-123.1648154
G06105,40.65073991,-123.1124968
G41067,45.56002255,-123.0985811
G41009,45.94194658,-123.0866666
G53055,48.57665841,-122.9640412
G06097,38.52864432,-122.8876658
G41039,43.9386019,-122.8479688
G53067,46.91991581,-122.8303801
G06033,39.09962024,-122.7531162
G41029,42.43216628,-122.7285439
G06041,38.07184853,-122.7192017
G53015,46.19319254,-122.6808338
G53035,47.61178536,-122.6758097
G41047,44.90306267,-122.5854413
G53029,48.16254999,-122.5479711
G06093,41.59277228,-122.5403643
G41043,44.4883926,-122.5340256
G53011,45.77927121,-122.4824897
G06075,37.75452322,-122.4409042
G41051,45.54681058,-122.415378
G06021,39.59831741,-122.3924279
G53041,46.57769016,-122.3924149
G06055,38.50689211,-122.3306247
G06081,37.42227099,-122.3291681
G06011,39.17745773,-122.2366358
G06103,40.12583809,-122.2340332
G41005,45.18817284,-122.2208557
G53053,47.02319492,-122.1024151
G06089,40.76390523,-122.0403553
G06087,37.05620537,-122.0012352
G06013,37.91572278,-121.926566
G06095,38.28145604,-121.9254582
G53059,46.02279692,-121.9151511
G06113,38.68668535,-121.901911
G06001,37.64635439,-121.885859
G53033,47.4879821,-121.7976324
G53057,48.47922228,-121.7248581
G53073,48.8257332,-121.7164349
G53061,48.0472245,-121.6959466
G06085,37.23158416,-121.6947407
G06101,39.03439798,-121.6946497
G41027,45.51928165,-121.6511961
G41035,42.68626942,-121.6501194
G06007,39.66704601,-121.6007853
G06115,39.26918037,-121.3513545
G06067,38.45511604,-121.3379302
G06077,37.93450401,-121.2711214
G06053,36.21710757,-121.239022
G41017,43.91480962,-121.2279608
G41031,44.62944595,-121.1752812
G41065,45.16003795,-121.1681789
G06069,36.60571023,-121.0748741
G06099,37.5591343,-120.9976678
G06063,40.00462504,-120.8385712
G53039,45.87383367,-120.7890664
G06057,39.30111078,-120.7690353
G53077,46.45680018,-120.7385938
G06049,41.58978899,-120.7249355
G06061,39.06340806,-120.7175611
G06047,37.19189411,-120.7174323
G41055,45.40540766,-120.6894916
G53037,47.12416901,-120.6796082
G06005,38.44652793,-120.6511718
G53007,47.8692446,-120.6189126
G06035,40.67355657,-120.594403
G06009,38.20453688,-120.5542202
G06017,38.77878037,-120.5244804
G06091,39.58026049,-120.5164796
G06079,35.38704533,-120.4044221
G41037,42.79338338,-120.3875159
G41013,44.14218674,-120.3565572
G41021,45.37796895,-120.2109292
G41069,44.72602361,-120.0273207
G06083,34.67357336,-120.0167873
G06109,38.02763799,-119.9542897
G06043,37.58150433,-119.9055523
G06003,38.59717641,-119.8206035
G06031,36.07535381,-119.8155393
G06039,37.21802035,-119.7625898
G32510,39.1511894,-119.7476423
G53047,48.54882941,-119.7408997
G53017,47.73600198,-119.69171
G32031,40.6653594,-119.6642957
G06019,36.75816062,-119.6493332
G32005,38.91203351,-119.6162378
G41049,45.41878664,-119.5843298
G32029,39.4464743,-119.5294657
G53005,46.23973096,-119.5112699
G53025,47.20569209,-119.4516361
G32019,39.02047605,-119.1892171
G06111,34.4567163,-119.0834809
G41023,44.4911487,-119.0074183
G41025,43.0639146,-118.9678732
G53021,46.53478057,-118.8991413
G06051,37.93885598,-118.8864647
G06107,36.22012075,-118.8004583
G41059,45.59186797,-118.736939
G06029,35.34278276,-118.7298588
G53001,46.98341412,-118.5605718
G53019,48.46984935,-118.516643
G53071,46.22972595,-118.4785517
G32021,38.53876376,-118.4352104
G53043,47.57617777,-118.418749
G32027,40.4403324,-118.4044907
G32001,39.58083526,-118.335629
G06037,34.32274168,-118.2244257
G32013,41.40676211,-118.1119557
G41061,45.31025766,-118.0090362
G53013,46.2975923,-117.9078206
G53065,48.39928641,-117.855111
G06059,33.70329363,-117.7602965
G41001,44.70922494,-117.6752734
G32009,37.78464477,-117.6323238
G41045,43.19337798,-117.6230749
G53023,46.43161821,-117.5453221
G53075,46.90105082,-117.5231125
G06027,36.5110897,-117.4107949
G53063,47.62058674,-117.4040256
G53051,48.53220116,-117.2739572
G53003,46.19158007,-117.2030158
G41063,45.5798177,-117.1810797
G32015,39.93389537,-117.0377611
G16087,44.45240201,-116.7847178
G16075,44.00674611,-116.7608187
G16069,46.32686064,-116.7499941
G06073,33.03586372,-116.7329893
G16057,46.81601179,-116.7115857
G16027,43.62501858,-116.7091895
G16055,47.67448528,-116.6999482
G16009,47.21747189,-116.6588797
G16017,48.29973225,-116.6010714
G32023,38.04235589,-116.4719635
G16021,48.76697312,-116.4629435
G16003,44.88967426,-116.4536398
G16061,46.23679838,-116.4264939
G16045,44.06161741,-116.3971173
G32011,39.98385623,-116.2685886
G16001,43.45110951,-116.2410585
G06071,34.84135549,-116.1783886
G16073,42.5814957,-116.169992
G06065,33.74361545,-115.9937279
G16079,47.35170708,-115.8911937
G16015,43.98909905,-115.7300243
G16035,46.67372986,-115.6565654
G16085,44.76660115,-115.5660482
G16039,43.3536701,-115.4693746
G16049,45.84418778,-115.4672419
G30053,48.54258465,-115.4050038
G06025,33.03945696,-115.3653815
G32007,41.14578401,-115.357766
G30089,47.67481483,-115.1333818
G32003,36.21518258,-115.0135731
G30061,47.14745812,-114.9985328
G32033,39.44211709,-114.9016302
G32017,37.64330328,-114.8775931
G16047,42.97096889,-114.8114042
G16025,43.46320117,-114.8058651
G16083,42.35608082,-114.6672329
G16037,44.241453,-114.2816349
G16053,42.68991818,-114.2641071
G16063,43.00241335,-114.1383821
G30081,46.08174719,-114.1206928
G30047,47.64599566,-114.0891891
G30029,48.29518799,-114.0496749
G04012,33.72922387,-113.9812966
G16013,43.41242588,-113.9805131
G16059,44.94326621,-113.9330938
G30063,47.0363883,-113.9235767
G04027,32.76937475,-113.9056065
G04015,35.70402959,-113.7578215
G16067,42.85431426,-113.6375638
G16031,42.28387864,-113.6003427
G49053,37.28031385,-113.5049325
G30039,46.40437909,-113.4403359
G49021,37.85911592,-113.2893141
G49001,38.35766239,-113.2357677
G16023,43.72286115,-113.1720255
G49045,40.44872955,-113.1310758
G49027,39.07377095,-113.1004836
G49003,41.52099113,-113.0820181
G30023,46.06077722,-113.067891
G30035,48.70500234,-112.9945858
G30077,46.85674239,-112.9361945
G30001,45.1327775,-112.8989509
G16077,42.69374975,-112.8407082
G49023,39.70264996,-112.7846374
G30093,45.90231652,-112.6567423
G04025,34.59970598,-112.5538206
G16071,42.19496516,-112.5396122
G04013,33.34875312,-112.4912697
G16011,43.21643198,-112.3982031
G30049,47.12249944,-112.3904087
G16033,44.28391317,-112.3514028
G16051,43.820101,-112.3115034
G30099,47.83736748,-112.240703
G30073,48.22815295,-112.2261309
G16005,42.66831425,-112.2243819
G49031,38.33644122,-112.1269809
G49011,40.99061034,-112.1110032
G30043,46.14854256,-112.0938145
G49035,40.66748785,-111.9242036
G30057,45.3007279,-111.9203189
G49057,41.2698186,-111.9131905
G49025,37.28500836,-111.8878274
G16041,42.18118364,-111.8134565
G49041,38.74768581,-111.8047401
G04019,32.09734609,-111.7899895
G04005,35.83855848,-111.7704627
G49005,41.72231454,-111.7433949
G30101,48.65537459,-111.6953803
G49049,40.12002842,-111.6702418
G16065,43.78412374,-111.6596605
G16019,43.38770694,-111.614882
G49039,39.37395965,-111.5764216
G49029,41.08950916,-111.5728161
G16029,42.77069131,-111.5624311
G30007,46.33195011,-111.4956643
G16043,44.22885326,-111.4819375
G49017,37.85491139,-111.4431398
G30013,47.30804527,-111.3471124
G04021,32.90430216,-111.3446083
G16007,42.28495372,-111.3297192
G49033,41.63246241,-111.2443677
G16081,43.75929208,-111.2076348
G30031,45.54075977,-111.1703674
G49051,40.3303638,-111.1683692
G30051,48.56163351,-111.0245853
G49043,40.86818316,-110.9558124
G49055,38.32435422,-110.9038338
G30059,46.59820387,-110.885859
G04023,31.52598953,-110.8466169
G04007,33.79970613,-110.8116273
G49015,38.99657955,-110.7004739
G56023,42.26397304,-110.6559944
G56039,43.934799,-110.5897786
G49007,39.64811667,-110.5891454
G56041,41.2875158,-110.5476345
G30067,45.48835936,-110.5263349
G30015,47.88058709,-110.4351239
G49013,40.29745411,-110.4247879
G04017,35.39967722,-110.3214131
G30045,47.0455549,-110.2661993
G30041,48.62823942,-110.1113288
G30097,45.8137078,-109.9410531
G56035,42.76691276,-109.9148743
G04009,32.93279783,-109.8873829
G30107,46.466254,-109.8443152
G49037,37.62606878,-109.8045088
G04003,31.87957138,-109.7511495
G56029,44.52054114,-109.5885419
G49019,38.98185545,-109.5693799
G49047,40.12482456,-109.5184544
G49009,40.88713274,-109.5077355
G04001,35.395678,-109.4888505
G30095,45.66940923,-109.3947358
G04011,33.21544773,-109.2400735
G30027,47.26347109,-109.2243608
G30037,46.38125124,-109.1749057
G30009,45.2273845,-109.0284953
G30005,48.43263685,-108.9587123
G56037,41.65945316,-108.8794512
G35023,31.91417364,-108.7148168
G56013,43.04044977,-108.6304287
G08083,37.33835807,-108.5966955
G08033,37.75167285,-108.5168892
G08077,39.01826011,-108.4666769
G56017,43.71893527,-108.4420282
G08113,38.00377011,-108.4058445
G35003,33.91530808,-108.4046955
G30065,46.49651878,-108.3976096
G35017,32.73889452,-108.3823199
G35045,36.50840865,-108.3206715
G30111,45.93726465,-108.2741668
G08085,38.40209213,-108.2693057
G35031,35.58061299,-108.2619284
G30069,47.11757233,-108.2502475
G08103,39.97984552,-108.2172095
G08081,40.61839496,-108.207291
G35006,34.91253805,-107.9998183
G56003,44.52676527,-107.9952719
G30071,48.25906325,-107.9132528
G08045,39.59928537,-107.9039654
G02016,52.80970608,-107.8936426
G08029,38.86149669,-107.8629003
G08067,37.28655793,-107.8432541
G08091,38.15534679,-107.7695003
G35029,32.18215922,-107.7497437
G56043,43.9049167,-107.6827465
G08111,37.76399253,-107.6759732
G30003,45.42339157,-107.4897723
G08053,37.82139418,-107.3003124
G30103,46.21145774,-107.2715724
G35051,33.13044595,-107.192538
G08007,37.19355408,-107.0483264
G08051,38.66668962,-107.0317558
G30033,47.27754999,-106.9927491
G08107,40.48503434,-106.9911588
G56007,41.69450067,-106.9306312
G35053,34.00723289,-106.9303296
G08079,37.66893532,-106.9240969
G08097,39.2171953,-106.9167623
G56033,44.78998419,-106.8795081
G35043,35.68856069,-106.8658695
G35013,32.35269076,-106.8328203
G35061,34.7154879,-106.8091378
G56025,42.96220091,-106.798461
G30087,46.22969284,-106.7307509
G08037,39.62778227,-106.6954059
G35039,36.50958871,-106.6931899
G35001,35.05129761,-106.6701886
G30105,48.36523168,-106.6676008
G56019,44.03877346,-106.5846993
G08105,37.58248667,-106.3832015
G08065,39.20226935,-106.3449545
G08057,40.66644838,-106.3427522
G35028,35.86951799,-106.306712
G08109,38.08062456,-106.2814547
G48141,31.76876004,-106.2352058
G08015,38.74709546,-106.1940913
G08021,37.20059611,-106.1917353
G08049,40.10261907,-106.1183836
G08117,39.63413856,-106.1164097
G35049,35.50692596,-105.976055
G35057,34.64045384,-105.8507697
G30055,47.64519949,-105.7952953
G08003,37.57291016,-105.788179
G35035,32.61311472,-105.7416766
G56001,41.65457104,-105.7239195
G08093,39.11934102,-105.7170923
G08019,39.68909332,-105.6442619
G35055,36.57822514,-105.6309067
G30075,45.39501119,-105.6300793
G30017,46.25267447,-105.5717992
G30019,48.78373867,-105.548598
G56005,44.2483914,-105.5483167
G08047,39.85773209,-105.5225601
G56009,42.97226128,-105.507055
G08069,40.66642269,-105.4612253
G35027,33.74519255,-105.459239
G08043,38.47300588,-105.4393841
G08023,37.27787158,-105.4284008
G48229,31.45628443,-105.3864879
G30079,46.86043234,-105.3779062
G08027,38.10870165,-105.3675449
G08013,40.09241635,-105.357569
G08059,39.58664218,-105.2502751
G08119,38.8822785,-105.161833
G08014,39.95502791,-105.0528765
G30085,48.294655,-105.0166943
G56031,42.13305177,-104.9657824
G08055,37.68484849,-104.9607682
G35033,36.00979809,-104.9445704
G08035,39.32965795,-104.9295663
G30021,47.26643587,-104.8995628
G08031,39.76154486,-104.8762826
G35047,35.48023594,-104.8157564
G35019,34.86330181,-104.7906684
G56021,41.30700734,-104.6897062
G35007,36.60606643,-104.6468105
G56011,44.58855088,-104.5698724
G56045,43.84044765,-104.5678462
G30083,47.7880273,-104.5615578
G30011,45.51674431,-104.536163
G08041,38.83206493,-104.525617
G48109,31.44709511,-104.5173839
G08101,38.17335615,-104.5128459
G30091,48.72112944,-104.5047286
G56027,43.05656764,-104.4753295
G35005,33.3631482,-104.4669871
G30025,46.33398408,-104.4174114
G35011,34.34237824,-104.4119507
G08123,40.55479661,-104.3925267
G56015,42.08791936,-104.3532224
G08005,39.64968261,-104.3387633
G08001,39.87362752,-104.3387197
G35015,32.47139991,-104.3043088
G30109,46.96510197,-104.2490684
G48377,29.99976801,-104.2404928
G48243,30.71542709,-104.1400306
G08039,39.28655551,-104.1359307
G08071,37.31580642,-104.0388056
G38033,46.94027941,-103.8466973
G35021,35.85805208,-103.81996
G08087,40.26269741,-103.8098305
G46081,44.35849728,-103.7922114
G08025,38.32669154,-103.7848386
G31165,42.48764854,-103.7588574
G08089,37.90269208,-103.7164347
G31105,41.19760032,-103.7149227
G31007,41.54593658,-103.71054
G31157,41.85048149,-103.7079234
G48389,31.32323881,-103.693108
G48301,31.84931276,-103.5797943
G35037,35.10433719,-103.5497014
G46047,43.23936314,-103.5276578
G38011,46.11256841,-103.5207115
G08073,38.98801291,-103.5139958
G46019,44.90576597,-103.5080755
G46063,45.58032864,-103.4957253
G38023,48.81483468,-103.4873302
G35041,34.0212305,-103.4802247
G38105,48.34376672,-103.4801266
G35059,36.48172941,-103.4710077
G38087,46.44721328,-103.4598278
G46033,43.67761819,-103.4512661
G35025,32.79222168,-103.4124502
G38053,47.74016035,-103.3954349
G38007,47.02334178,-103.3764089
G35009,34.57415178,-103.3468517
G48043,29.81196319,-103.2517676
G08121,39.97097315,-103.2012048
G31045,42.71969762,-103.1354584
G08075,40.72462564,-103.1101495
G48475,31.50939397,-103.1022467
G31013,42.2197461,-103.0856388
G08011,37.95513635,-103.0717184
G48495,31.84997683,-103.048178
G31123,41.71595267,-103.0105779
G31033,41.21974496,-102.9949913
G48017,34.06855264,-102.8299107
G48079,33.60411912,-102.8284709
G48501,33.1729167,-102.8277999
G46103,44.00382112,-102.8240197
G48369,34.53005778,-102.7845109
G08061,38.43261125,-102.7402921
G48371,30.78099669,-102.7234317
G46093,44.56672557,-102.7169034
G38089,46.81064722,-102.6550775
G48003,32.30499028,-102.6378558
G48165,32.74071219,-102.6352148
G38025,47.35670853,-102.6183177
G48117,34.96599693,-102.6049404
G08017,38.82789756,-102.6034451
G48205,35.83997137,-102.6028961
G08063,39.30542298,-102.6028935
G48359,35.40498628,-102.6028879
G48111,36.27788632,-102.6023268
G08009,37.31912673,-102.5604519
G46113,43.3355323,-102.5516528
G48135,31.8691525,-102.5428008
G38001,46.09677371,-102.5286172
G38013,48.79097058,-102.5182129
G40025,36.74825534,-102.5177049
G48103,31.42858108,-102.5155147
G46105,45.4904764,-102.4756135
G38041,46.43241622,-102.4602946
G08125,40.00287251,-102.424162
G31161,42.50473289,-102.4089826
G08099,37.95511253,-102.3933259
G08095,40.59387322,-102.3576257
G38061,48.20133477,-102.3556773
G08115,40.87588053,-102.3517894
G48279,34.06861094,-102.3517234
G48219,33.6076899,-102.3432057
G31069,41.61935528,-102.335427
G48445,33.17381445,-102.3352168
G31049,41.11157023,-102.3339268
G48069,34.52997108,-102.2616644
G48443,30.2247598,-102.0764376
G48461,31.36868796,-102.0430319
G48329,31.86910622,-102.031649
G48317,32.30597577,-101.9512493
G48115,32.74246983,-101.9476927
G48381,34.96584145,-101.8969873
G48375,35.40118622,-101.8940211
G48421,36.27763145,-101.8935335
G48341,35.83763304,-101.8929898
G38057,47.30914256,-101.8315295
G48189,34.07047757,-101.8269065
G48303,33.61020513,-101.8205287
G48305,33.17676106,-101.8161979
G20071,38.48052967,-101.8060098
G20129,37.19136758,-101.7991451
G20075,37.99911279,-101.7912158
G20187,37.5630356,-101.7841919
G20199,38.91664005,-101.7636085
G31075,41.91500437,-101.7405188
G48437,34.53033151,-101.7350515
G20023,39.78582568,-101.7310878
G20181,39.351395,-101.7199437
G31029,40.52414641,-101.6980583
G31005,41.5688932,-101.6958853
G31057,40.17620027,-101.6880297
G46137,44.98030523,-101.6658069
G46007,43.19483416,-101.6638981
G31101,41.19876918,-101.6613873
G38075,48.71901331,-101.6577743
G31135,40.85087877,-101.6496935
G38037,46.35866761,-101.6396783
G46071,43.69415291,-101.6283564
G38101,48.22172076,-101.5418344
G46055,44.29432945,-101.5400924
G48383,31.36614663,-101.5230494
G48173,31.86941949,-101.5207927
G40139,36.74790267,-101.4900408
G48227,32.30618325,-101.435482
G48033,32.74367745,-101.4317837
G48105,30.72297788,-101.4120157
G48011,34.9649394,-101.3574351
G48233,35.83998177,-101.3547201
G48195,36.27744765,-101.3545451
G48065,35.403483,-101.3542415
G20203,38.48203095,-101.3473641
G38065,47.11518398,-101.3402989
G38055,47.60693031,-101.3219765
G20093,38.00016312,-101.3198172
G20189,37.19232182,-101.3119552
G20067,37.56215908,-101.3079666
G48153,34.07240376,-101.303243
G48107,33.61457062,-101.2999391
G48169,33.17986021,-101.2984548
G38059,46.7160747,-101.2810626
G48045,34.53032456,-101.2086605
G46031,45.70854055,-101.1968422
G48465,29.89300923,-101.1517224
G20109,38.91727462,-101.1483506
G31091,41.9159726,-101.135339
G31031,42.54486547,-101.1185795
G20153,39.78519284,-101.0756927
G31085,40.52478936,-101.0619397
G31117,41.56809479,-101.0605252
G20193,39.35089545,-101.0555876
G48431,31.82782567,-101.0500495
G31087,40.17632988,-101.0422235
G38085,46.11244114,-101.0415022
G48235,31.30392174,-100.9824028
G48335,32.30610619,-100.9211947
G48415,32.74623491,-100.9164679
G20171,38.48214634,-100.9068503
G46041,45.15641758,-100.8718264
G20081,37.56221161,-100.8711821
G20175,37.19326709,-100.8512513
G38009,48.79211271,-100.8333284
G48357,36.27838826,-100.8156525
G48129,34.96534876,-100.8140201
G48393,35.83848669,-100.8134941
G48179,35.40113978,-100.812496
G48345,34.0740862,-100.7798065
G48125,33.61655987,-100.7788721
G48263,33.18136149,-100.7776235
G46095,43.58114271,-100.7600461
G31111,41.04775517,-100.7453192
G20055,38.04427051,-100.73693
G46117,44.41207764,-100.7358849
G46121,43.19330462,-100.7184096
G46075,43.96039018,-100.6897673
G48191,34.53075466,-100.6811319
G38049,48.23450923,-100.6362589
G31171,41.9134706,-100.5557731
G48413,30.89745439,-100.5385298
G48435,30.49826418,-100.5381695
G48081,31.88850919,-100.5299117
G31113,41.56648103,-100.48286
G20063,38.91610227,-100.4828539
G31145,40.17580149,-100.4768295
G40007,36.74962663,-100.4767717
G38015,46.97742748,-100.4686115
G20101,38.48126969,-100.4664225
G48451,31.40442015,-100.4620411
G20039,39.78473084,-100.4599636
G20179,39.35040976,-100.4418176
G20069,37.7381439,-100.437876
G48271,29.35016982,-100.4180275
G48353,32.30352963,-100.406059
G48151,32.7428458,-100.4021507
G31063,40.53006544,-100.3940834
G20119,37.2381062,-100.3662065
G38083,47.57540985,-100.3455995
G48323,28.74267119,-100.3145206
G48137,29.98258138,-100.30472
G48101,34.0775737,-100.278806
G48295,36.27764065,-100.2731267
G48211,35.83751781,-100.270514
G48087,34.96487279,-100.2701025
G48483,35.40122301,-100.2696555
G48269,33.61640395,-100.2558228
G48433,33.17908931,-100.2533891
